place_id,text,captions,labels,easting,northing
tp00270,Towing Path,"[""Towing Path""]",1,363850.7,350463.9
tp00271,towing path,"[""towing path""]",1,363897.3,424818.3
tp00272,Towing Path,"[""Towing Path""]",1,363981.1,348868.4
tp00273,Towing Path,"[""Towing Path""]",1,363995.8,315475.6
tp00274,Towing Path,"[""Towing Path""]",1,364008.6,388985.6
tp00275,Towing Path,"[""Towing Path""]",1,364175.9,352402.6
tp00276,Towing Path,"[""Towing Path""]",1,364325.6,386266.4
tp00277,Towing Path,"[""Towing Path""]",1,364866.1,358471.2
tp00278,Towing Path,"[""Towing Path""]",1,364977.3,346163.1
tp00279,Towing Path,"[""Towing Path""]",1,365140.2,372205.2
tp00280,Towing Path,"[""Towing Path""]",2,365497.0,375295.4
tp00281,Towing Path,"[""Towing Path""]",1,365803.3,386956.9
tp00282,Towing Path,"[""Towing Path""]",1,365873.6,388889.9
tp00283,Towing Path,"[""Towing Path""]",1,365878.5,169147.7
tp00284,Towing Path,"[""Towing Path""]",1,365900.7,343398.0
tp00285,Towing Path,"[""Towing Path""]",1,366329.5,157686.5
tp00286,Towing Path,"[""Towing Path""]",1,366455.0,340674.4
tp00287,Towing Path,"[""Towing Path""]",1,366919.2,313704.2
tp00288,Towing Path,"[""Towing Path""]",1,366980.1,389182.4
tp00289,Towing Path,"[""Towing Path""]",1,367063.5,359955.2
tp00290,Towing Path,"[""Towing Path""]",1,367346.6,426282.0
tp00291,Towing Path,"[""Towing Path""]",1,367448.2,315205.5
tp00292,Towing Path,"[""Towing Path""]",1,367859.4,374906.6
tp00293,Towing Path,"[""Towing Path""]",1,367914.5,335175.9
tp00294,Towing Path,"[""Towing Path""]",1,368044.1,362542.8
tp00295,Towing Path,"[""Towing Path""]",1,368104.0,203752.5
tp00296,Towing Path,"[""Towing Path""]",1,368216.8,372282.2
tp00297,Towing Path,"[""Towing Path""]",1,368236.6,369029.8
tp00298,Towing Path,"[""Towing Path""]",4,368364.4,312461.1
tp00299,Towing Path,"[""Towing Path""]",1,368623.1,370485.0
tp00300,Towing Path,"[""Towing Path""]",1,368647.4,368090.7
tp00301,Towing Path,"[""Towing Path""]",1,368680.7,399463.1
tp00302,Towing Path,"[""Towing Path""]",1,368938.5,167620.8
tp00303,Towing Path,"[""Towing Path""]",2,368985.1,168773.4
tp00304,Towing Path,"[""Towing Path""]",2,369050.6,315743.5
tp00305,towing path,"[""towing path""]",1,369280.8,387420.0
tp00306,Towing Path,"[""Towing Path""]",1,369287.2,166419.5
tp00307,Towing Path,"[""Towing Path""]",1,369344.8,331364.9
tp00308,Towing Path,"[""Towing Path""]",1,369902.4,303852.2
tp00309,Towing Path,"[""Towing Path""]",3,370219.2,365960.4
tp00310,Towing Path,"[""Towing Path""]",1,370351.1,204080.9
tp00311,Towing Path,"[""Towing Path""]",1,370399.6,159258.4
tp00312,Towing Path,"[""Towing Path""]",1,370632.0,329307.9
tp00313,Towing Path,"[""Towing Path""]",1,370731.6,430258.3
tp00314,Towing Path,"[""Towing Path""]",1,370783.0,318202.7
tp00315,towing path,"[""towing path""]",1,370797.5,166055.2
tp00316,Towing Path,"[""Towing Path""]",1,371614.5,399795.0
tp00317,towing path,"[""towing path""]",1,372104.6,165205.6
tp00318,towing path,"[""towing path""]",1,372374.3,386624.8
tp00319,Towing Path,"[""Towing Path""]",1,372388.2,327438.0
tp00320,Towing Path,"[""Towing Path""]",1,372548.5,313144.1
tp00321,Towing Path,"[""Towing Path""]",1,372625.9,363364.5
tp00322,Towing Path,"[""Towing Path""]",1,372664.1,408239.8
tp00323,Towing Path,"[""Towing Path""]",1,372833.9,430796.3
tp00324,Towing Path,"[""Towing Path""]",1,373140.4,360407.8
tp00325,Towing Path,"[""Towing Path""]",1,373185.9,361673.7
tp00326,Towing Path,"[""Towing Path""]",1,373202.9,429702.2
tp00327,Towing Path,"[""Towing Path""]",2,373556.9,315976.9
tp00328,Towing Path,"[""Towing Path""]",2,373560.2,319222.4
tp00329,Towing Path (Disused),"[""Towing Path (Disused)""]",1,373775.0,315590.6
tp00330,Towing Path,"[""Towing Path""]",1,373877.8,160145.1
tp00331,Towing Path,"[""Towing Path""]",1,373891.3,314586.8
tp00332,Towing Path,"[""Towing Path""]",1,373894.1,205329.9
tp00333,towing path,"[""towing path""]",1,374255.0,207241.6
tp00334,Towing Path,"[""Towing Path""]",1,374261.5,359414.0
tp00335,Towing Path,"[""Towing Path""]",1,374551.0,429296.0
