place_id,text,captions,labels,easting,northing
mc01894,Mill Pond,"[""Mill Pond""]",1,341682.4,489457.6
mc01895,Mill Pond,"[""Mill Pond""]",1,341931.6,231012.5
mc01896,Mill Stream,"[""Mill Stream""]",1,341969.5,108079.7
mc01897,Mill Race,"[""Mill Race""]",1,342094.5,271398.2
mc01898,Mill Race,"[""Mill Race""]",1,342135.8,256317.2
mc01899,mill pond,"[""mill pond""]",1,342170.2,240583.2
mc01900,Mill Race,"[""Mill Race""]",1,342373.8,342711.4
mc01901,Mill Race,"[""Mill Race""]",1,342557.0,263900.6
mc01902,mill race,"[""mill race""]",1,342558.7,245470.3
mc01903,Mill Pond,"[""Mill Pond""]",1,342632.2,113852.4
mc01904,Mill Race,"[""Mill Race""]",1,342690.0,542329.7
mc01905,Mill Race,"[""Mill Race""]",1,342916.5,103836.9
mc01906,Mill Race,"[""Mill Race""]",1,342921.8,186740.9
mc01907,Mill Race,"[""Mill Race""]",1,342946.6,566880.8
mc01908,mill pond,"[""mill pond""]",1,342994.9,235629.0
mc01909,Mill Pond,"[""Mill Pond""]",1,343006.4,103901.5
mc01910,Mill Stream,"[""Mill Stream""]",1,343071.3,110844.6
mc01911,Mill Pond,"[""Mill Pond""]",1,343124.3,341588.3
mc01912,Mill Pond,"[""Mill Pond""]",1,343170.2,117243.0
mc01913,Mill Race,"[""Mill Race""]",1,343389.6,492382.7
mc01914,Mill Race,"[""Mill Race""]",1,343442.7,526462.5
mc01915,Mill Pond,"[""Mill Pond""]",2,343610.9,281635.7
mc01916,Mill Race,"[""Mill Race""]",1,343660.2,283208.2
mc01917,Mill Race,"[""Mill Race""]",1,343681.9,410278.7
mc01918,Mill Pond,"[""Mill Pond""]",1,343717.3,229631.8
mc01919,Mill Race,"[""Mill Race""]",1,343717.4,281716.0
mc01920,Mill Race,"[""Mill Race""]",1,343722.7,566037.2
mc01921,Mill Pond,"[""Mill Pond""]",2,343739.5,429043.6
mc01922,Mill Race,"[""Mill Race""]",1,343802.5,229595.5
mc01923,mill pond,"[""mill pond""]",1,343807.9,243378.9
mc01924,Mill Race,"[""Mill Race""]",1,343812.6,212490.9
mc01925,mill race,"[""mill race""]",1,343840.5,237463.1
mc01926,Mill Pond,"[""Mill Pond""]",1,343902.5,110040.0
mc01927,Mill Pond,"[""Mill Pond""]",1,343912.1,290361.7
mc01928,Mill Race,"[""Mill Race""]",1,343928.0,490913.8
mc01929,Mill Race,"[""Mill Race""]",1,344032.1,317487.9
mc01930,Mill Pond,"[""Mill Pond""]",1,344062.9,294741.0
mc01931,Mill Race,"[""Mill Race""]",1,344149.7,548921.4
mc01932,Mill Race,"[""Mill Race""]",1,344226.3,499137.9
mc01933,Mill Race,"[""Mill Race""]",1,344360.1,262449.0
mc01934,mill pond,"[""mill pond""]",1,344495.1,237820.9
mc01935,Mill Race,"[""Mill Race""]",1,344495.9,547936.6
mc01936,Old Mill Race,"[""Old Mill Race""]",1,344683.2,569294.2
mc01937,Mill Pond,"[""Mill Pond""]",1,344722.3,288082.6
mc01938,Mill Pond,"[""Mill Pond""]",1,344746.0,242980.4
mc01939,Mill Race,"[""Mill Race""]",1,344785.6,288347.9
mc01940,Mill Pond,"[""Mill Pond""]",1,344879.1,108973.3
mc01941,Mill Race,"[""Mill Race""]",1,344883.5,531908.4
mc01942,Mill Pond,"[""Mill Pond""]",1,344991.3,260659.7
mc01943,Mill Pond,"[""Mill Pond""]",1,345091.8,285808.8
mc01944,Mill Race,"[""Mill Race""]",1,345160.8,194029.4
mc01945,Mill Pond,"[""Mill Pond""]",1,345217.2,340849.4
mc01946,mill race,"[""mill race""]",2,345225.3,238949.6
mc01947,Mill Race,"[""Mill Race""]",1,345247.7,285996.1
mc01948,Mill Race,"[""Mill Race""]",1,345294.3,544879.8
mc01949,Mill Pond,"[""Mill Pond""]",1,345395.2,352783.5
mc01950,Mill Race,"[""Mill Race""]",1,345471.7,353089.3
mc01951,Old Mill Race,"[""Old Mill Race""]",1,345535.2,501233.1
mc01952,Mill Race,"[""Mill Race""]",1,345544.1,278683.8
mc01953,Mill Race,"[""Mill Race""]",1,345602.0,210906.6
mc01954,Mill Race,"[""Mill Race""]",1,345666.9,543510.0
mc01955,Old Mill Race,"[""Old Mill Race""]",1,345710.1,275206.6
mc01956,Mill Race,"[""Mill Race""]",1,345841.3,192951.1
mc01957,Mill Race,"[""Mill Race""]",1,345877.9,257859.2
mc01958,Mill Stream,"[""Mill Stream""]",1,345912.3,110898.5
mc01959,Mill Race,"[""Mill Race""]",1,345922.8,532822.1
mc01960,Mill Race,"[""Mill Race""]",2,345975.2,299321.4
mc01961,Mill Stream,"[""Mill Stream""]",1,346081.4,109742.9
mc01962,Mill Race,"[""Mill Race""]",1,346139.5,492684.2
mc01963,Mill Race,"[""Mill Race""]",1,346205.0,500143.9
mc01964,Mill Stream,"[""Mill Stream""]",1,346230.4,455378.1
mc01965,Mill Race,"[""Mill Race""]",1,346235.2,196175.2
mc01966,Mill Race,"[""Mill Race""]",2,346243.8,498321.8
mc01967,mill pond,"[""mill pond""]",1,346346.5,242949.6
mc01968,Mill Race,"[""Mill Race""]",1,346355.3,309270.7
mc01969,mill race,"[""mill race""]",2,346469.1,571459.9
mc01970,Mill Race,"[""Mill Race""]",1,346582.1,563412.3
mc01971,Mill Pond,"[""Mill Pond""]",1,346653.9,93500.8
mc01972,Mill Race,"[""Mill Race""]",1,346664.9,295785.1
mc01973,Mill pond,"[""Mill pond""]",1,346933.0,94742.2
mc01974,Mill Pond,"[""Mill Pond""]",1,347048.3,231302.5
mc01975,Madey Mill Stream,"[""Madey Mill Stream""]",1,347148.0,118912.9
mc01976,Mill Race,"[""Mill Race""]",1,347157.8,344558.0
mc01977,Mill Pond,"[""Mill Pond""]",1,347209.8,104841.2
mc01978,Mill Pond,"[""Mill Pond""]",1,347406.6,368514.4
mc01979,Mill Race,"[""Mill Race""]",1,347436.8,541430.0
mc01980,Mill Pond,"[""Mill Pond""]",2,347521.4,115826.1
mc01981,Mill Race,"[""Mill Race""]",1,347681.8,525836.4
mc01982,Mill Pond,"[""Mill Pond""]",2,347693.6,349955.5
mc01983,Mill Pond,"[""Mill Pond""]",1,347859.0,101029.7
mc01984,Mill Stream,"[""Mill Stream""]",1,347875.3,124223.0
mc01985,mill stream,"[""mill stream""]",1,348023.1,462778.0
mc01986,Mill Race,"[""Mill Race""]",2,348105.3,556540.2
mc01987,Mill Race,"[""Mill Race""]",1,348122.5,526938.5
mc01988,Mill Pond,"[""Mill Pond""]",1,348132.5,224860.7
mc01989,Mill Pond,"[""Mill Pond""]",1,348281.8,283327.3
mc01990,Mill Pond,"[""Mill Pond""]",1,348346.3,373092.8
mc01991,Mill Stream,"[""Mill Stream""]",1,348457.3,125450.4
mc01992,Mill Pond,"[""Mill Pond""]",1,348460.3,455846.3
mc01993,Mill Race,"[""Mill Race""]",1,348476.1,363854.9
mc01994,Mill Race,"[""Mill Race""]",1,348497.1,539601.6
mc01995,Mill Stream,"[""Mill Stream""]",1,348569.0,128276.4
mc01996,Mill Stream,"[""Mill Stream""]",1,348641.5,138081.3
mc01997,Mill Pond,"[""Mill Pond""]",1,348710.7,358261.9
mc01998,Mill Race,"[""Mill Race""]",1,348711.9,532435.6
mc01999,Mill Race,"[""Mill Race""]",1,348796.5,300261.7
mc02000,Mill Race,"[""Mill Race""]",1,348936.7,565168.1
mc02001,Mill Race,"[""Mill Race""]",1,348941.3,443043.7
mc02002,Mill Pond,"[""Mill Pond""]",1,349076.7,367410.3
mc02003,Mill Race,"[""Mill Race""]",1,349156.2,444825.5
mc02004,Mill Pond,"[""Mill Pond""]",2,349158.0,443009.2
mc02005,Mill Race,"[""Mill Race""]",1,349218.3,210532.1
mc02006,Mill Stream,"[""Mill Stream""]",1,349241.9,139100.2
mc02007,Mill Race,"[""Mill Race""]",1,349356.9,535597.0
mc02008,Mill Stream,"[""Mill Stream""]",1,349452.7,443196.1
mc02009,Mill Race,"[""Mill Race""]",1,349492.0,289800.3
mc02010,Mill Race,"[""Mill Race""]",1,349578.4,527682.2
mc02011,Mill Stream,"[""Mill Stream""]",1,349592.6,126194.9
mc02012,Old Mill Pond,"[""Old Mill Pond""]",1,349609.9,442972.4
mc02013,Mill Pond,"[""Mill Pond""]",1,349662.0,199850.2
mc02014,Mill Pond,"[""Mill Pond""]",1,349663.2,201452.2
mc02015,Mill Race,"[""Mill Race""]",1,349667.6,554670.9
mc02016,Mill Race,"[""Mill Race""]",1,349901.3,450233.0
mc02017,Mill Race,"[""Mill Race""]",1,349920.0,448766.4
mc02018,Mill Pond,"[""Mill Pond""]",1,349929.5,439831.3
mc02019,Mill Pond,"[""Mill Pond""]",1,350116.5,450397.2
mc02020,Mill Pond,"[""Mill Pond""]",2,350156.3,449152.7
mc02021,Mill Stream,"[""Mill Stream""]",1,350184.3,449766.8
mc02022,Mill Race,"[""Mill Race""]",1,350210.9,520836.7
mc02023,Old Mill Stream,"[""Old Mill Stream""]",1,350275.9,443246.6
mc02024,Mill Pond,"[""Mill Pond""]",1,350317.7,117251.3
mc02025,Mill Race,"[""Mill Race""]",2,350359.2,311599.0
mc02026,Mill Stream,"[""Mill Stream""]",1,350395.1,117233.3
mc02027,Mill Ponds,"[""Mill Ponds""]",1,350512.5,445908.2
mc02028,Mill Race,"[""Mill Race""]",1,350539.9,496078.8
mc02029,Old Mill Race,"[""Old Mill Race""]",1,350617.1,193725.2
mc02030,Mill Pond,"[""Mill Pond""]",1,350629.7,464687.3
mc02031,Old Mill Race,"[""Old Mill Race""]",2,350654.3,436148.4
mc02032,Mill Race,"[""Mill Race""]",1,350719.9,562830.0
mc02033,old mill pond,"[""old mill pond""]",1,350807.8,227209.0
mc02034,Mill Race,"[""Mill Race""]",1,350921.0,487941.3
mc02035,Mill Stream,"[""Mill Stream""]",1,351041.2,440503.2
mc02036,Mill Race,"[""Mill Race""]",1,351095.6,274242.2
mc02037,Mill Race,"[""Mill Race""]",1,351163.8,556594.1
mc02038,Mill Race,"[""Mill Race""]",1,351190.7,294790.8
mc02039,Mill Race,"[""Mill Race""]",1,351199.0,343098.0
mc02040,Chabrick Mill Stream,"[""Chabrick Mill Stream""]",1,351218.3,129190.4
mc02041,old mill race,"[""old mill race""]",1,351231.3,227441.7
mc02042,Mill Race,"[""Mill Race""]",1,351235.1,207431.7
mc02043,Mill Race,"[""Mill Race""]",1,351263.4,459804.3
mc02044,Mill Pond,"[""Mill Pond""]",1,351333.6,365670.4
mc02045,mill pond,"[""mill pond""]",1,351350.7,240366.1
mc02046,Mill Race,"[""Mill Race""]",1,351511.7,528316.0
mc02047,Mill Race,"[""Mill Race""]",1,351519.9,417815.9
mc02048,Mill Race,"[""Mill Race""]",1,351567.6,493706.0
mc02049,Mill Race,"[""Mill Race""]",1,351581.3,191739.5
mc02050,Mill Stream,"[""Mill Stream""]",1,351592.1,417939.6
mc02051,Mill Race,"[""Mill Race""]",3,351692.0,490756.6
mc02052,Mill Race,"[""Mill Race""]",1,351715.3,572393.5
mc02053,Mill Pond,"[""Mill Pond""]",1,351748.5,169865.5
mc02054,Mill Race,"[""Mill Race""]",1,351826.3,484601.7
mc02055,Mill Race,"[""Mill Race""]",1,351827.8,306221.3
mc02056,Mill Race,"[""Mill Race""]",1,351860.7,496574.0
mc02057,Mill Pond,"[""Mill Pond""]",1,351864.8,440772.7
mc02058,Mill Race,"[""Mill Race""]",1,351870.3,223574.7
mc02059,Mill Pond,"[""Mill Pond""]",1,351929.2,443591.6
mc02060,Mill Pond,"[""Mill Pond""]",1,351964.1,460817.8
mc02061,Mill Pond,"[""Mill Pond""]",2,351989.5,207103.1
mc02062,Mill Stream,"[""Mill Stream""]",1,352006.8,440855.7
mc02063,Mill Stream,"[""Mill Stream""]",1,352151.9,460765.4
mc02064,Mill Race,"[""Mill Race""]",1,352238.7,565555.1
mc02065,Mill Pond,"[""Mill Pond""]",1,352338.0,366136.3
mc02066,Mill stream,"[""Mill stream""]",1,352364.1,122910.8
mc02067,Mill Race,"[""Mill Race""]",1,352369.7,269212.3
mc02068,Mill Race,"[""Mill Race""]",1,352452.1,464838.2
mc02069,Mill Stream,"[""Mill Stream""]",1,352466.5,443643.8
mc02070,Mill Race,"[""Mill Race""]",1,352508.0,551636.2
mc02071,Mill Pond,"[""Mill Pond""]",1,352545.0,93070.7
mc02072,Mill Race,"[""Mill Race""]",1,352550.0,220685.8
mc02073,Mill Race,"[""Mill Race""]",1,352632.1,494707.3
mc02074,Mill Race,"[""Mill Race""]",1,352664.7,437684.0
mc02075,Mill Pond,"[""Mill Pond""]",1,352670.1,474953.5
mc02076,mill pond,"[""mill pond""]",1,352693.0,314030.1
mc02077,Mill Stream,"[""Mill Stream""]",1,352870.3,474944.5
mc02078,Mill Race,"[""Mill Race""]",1,352931.7,496892.7
mc02079,Mill Pond,"[""Mill Pond""]",1,353000.6,421908.6
mc02080,Mill Pond,"[""Mill Pond""]",3,353003.9,464210.0
mc02081,Mill Race,"[""Mill Race""]",1,353105.8,487148.0
mc02082,Mill Race,"[""Mill Race""]",1,353127.8,397218.4
mc02083,Mill Stream,"[""Mill Stream""]",1,353133.3,471941.5
mc02084,Mill Stream,"[""Mill Stream""]",4,353161.2,463700.7
mc02085,Mill Pond,"[""Mill Pond""]",3,353166.8,445611.0
mc02086,Mill Cut,"[""Mill Cut""]",1,353322.8,378668.0
mc02087,Mill race,"[""Mill race""]",1,353373.9,100555.8
mc02088,Mill Pond,"[""Mill Pond""]",1,353404.2,348382.1
mc02089,Mill Pond,"[""Mill Pond""]",1,353474.3,423524.9
mc02090,Mill Stream,"[""Mill Stream""]",1,353488.7,423603.9
mc02091,Mill Race,"[""Mill Race""]",1,353537.6,516553.5
mc02092,Mill Race,"[""Mill Race""]",1,353624.8,236016.1
mc02093,Mill Stream,"[""Mill Stream""]",3,353667.6,134783.6
mc02094,Mill Stream,"[""Mill Stream""]",1,353783.0,447808.2
mc02095,Mill Pond,"[""Mill Pond""]",1,353804.7,447741.0
mc02096,Mill Race,"[""Mill Race""]",5,353824.0,483940.7
mc02097,Mill Stream,"[""Mill Stream""]",1,353858.2,122707.3
mc02098,Mill Pond,"[""Mill Pond""]",1,353863.0,210719.0
mc02099,Mill Race,"[""Mill Race""]",1,353865.5,543020.8
mc02100,Mill Race,"[""Mill Race""]",1,353880.8,551363.5
mc02101,mill race,"[""mill race""]",1,354001.8,289382.4
mc02102,Mill Race,"[""Mill Race""]",1,354016.3,255328.5
mc02103,Mill Race,"[""Mill Race""]",1,354039.0,276741.2
mc02104,Mill Race,"[""Mill Race""]",1,354211.9,273279.8
mc02105,Mill Race,"[""Mill Race""]",1,354248.2,495753.8
mc02106,Mill Ponds,"[""Mill Ponds""]",1,354387.6,442210.8
mc02107,Mill Race,"[""Mill Race""]",1,354528.6,418013.2
mc02108,Mill Race,"[""Mill Race""]",1,354542.3,252069.3
mc02109,Old Mill Race,"[""Old Mill Race""]",1,354671.5,259753.0
mc02110,Mill Race,"[""Mill Race""]",1,354768.4,217229.1
mc02111,Mill Race,"[""Mill Race""]",1,354808.8,544996.9
mc02112,Mill Race,"[""Mill Race""]",1,354839.6,286512.3
mc02113,Old Mill Race,"[""Old Mill Race""]",1,354840.7,514678.3
mc02114,Mill Stream,"[""Mill Stream""]",2,354879.4,443568.4
mc02115,Mill Race,"[""Mill Race""]",1,354894.9,439379.9
mc02116,Mill Race,"[""Mill Race""]",1,354897.1,554334.7
mc02117,Mill Pond,"[""Mill Pond""]",1,354910.1,443199.4
mc02118,Mill Stream,"[""Mill Stream""]",1,354912.4,110969.6
mc02119,Mill Stream,"[""Mill Stream""]",1,354921.8,418049.6
mc02120,Mill Race,"[""Mill Race""]",2,354992.4,561035.4
mc02121,mill race,"[""mill race""]",1,355065.2,290112.7
mc02122,Mill Pond,"[""Mill Pond""]",1,355082.9,333633.4
mc02123,Mill Race,"[""Mill Race""]",1,355138.6,376812.2
mc02124,Mill race,"[""Mill race""]",1,355140.5,562644.5
mc02125,Mill Race,"[""Mill Race""]",1,355233.7,522411.4
mc02126,mill race,"[""mill race""]",1,355339.8,239888.7
mc02127,Mill Race,"[""Mill Race""]",1,355433.5,497758.5
mc02128,Mill Race,"[""Mill Race""]",1,355624.3,541238.9
mc02129,Mill Race,"[""Mill Race""]",1,355689.9,425622.9
mc02130,Mill Stream,"[""Mill Stream""]",3,355742.1,131920.1
mc02131,Mill Pond,"[""Mill Pond""]",1,355784.0,438232.4
mc02132,Mill Race,"[""Mill Race""]",1,355787.5,545895.6
mc02133,mill pond,"[""mill pond""]",1,355807.0,286970.4
mc02134,Mill Race,"[""Mill Race""]",1,355930.0,438217.0
mc02135,Mill Pond,"[""Mill Pond""]",1,355939.9,425481.4
mc02136,mill stream,"[""mill stream""]",1,356062.2,427800.1
mc02137,Mill Pond,"[""Mill Pond""]",1,356212.7,284481.3
mc02138,Mill Pond,"[""Mill Pond""]",1,356271.6,545044.1
mc02139,Mill Pond,"[""Mill Pond""]",1,356310.4,364891.8
mc02140,Mill Pond,"[""Mill Pond""]",1,356346.4,375070.9
mc02141,Mill Race,"[""Mill Race""]",1,356476.0,490673.1
mc02142,mill pond,"[""mill pond""]",1,356508.6,144852.8
mc02143,Mill Race,"[""Mill Race""]",1,356617.6,480164.4
mc02144,Mill Race,"[""Mill Race""]",1,356662.5,488469.3
mc02145,Mill Pond,"[""Mill Pond""]",1,356717.4,455316.8
mc02146,old mill stream,"[""old mill stream""]",1,356744.5,141886.2
mc02147,Mill Stream,"[""Mill Stream""]",1,356761.9,116028.9
mc02148,Mill Pond,"[""Mill Pond""]",1,356801.0,294543.4
mc02149,Mill Race,"[""Mill Race""]",1,356805.7,536019.4
mc02150,Mill Pond,"[""Mill Pond""]",1,357005.3,267311.0
mc02151,Mill Stream,"[""Mill Stream""]",1,357152.4,267230.2
mc02152,mill race,"[""mill race""]",1,357165.3,282130.5
mc02153,Mill Pond,"[""Mill Pond""]",1,357193.4,272104.8
mc02154,Mill Race,"[""Mill Race""]",1,357193.9,497341.9
mc02155,Mill Stream,"[""Mill Stream""]",1,357226.8,122275.8
mc02156,Mill Pond,"[""Mill Pond""]",1,357267.4,358043.4
mc02157,Mill Race,"[""Mill Race""]",1,357335.0,322454.5
mc02158,Mill Race,"[""Mill Race""]",1,357363.0,414741.1
mc02159,Mill Race,"[""Mill Race""]",1,357409.4,237240.6
mc02160,Mill Pond,"[""Mill Pond""]",1,357466.1,322801.9
mc02161,Mill Race,"[""Mill Race""]",1,357528.2,421772.9
mc02162,Old Mill Race,"[""Old Mill Race""]",1,357619.7,468571.1
mc02163,Mill Pond,"[""Mill Pond""]",1,357843.8,85067.2
mc02164,Mill Pond,"[""Mill Pond""]",1,357885.9,365176.6
mc02165,Mill Race,"[""Mill Race""]",1,357973.7,539679.6
mc02166,Mill Pond,"[""Mill Pond""]",1,358147.5,202797.7
mc02167,Mill Race,"[""Mill Race""]",1,358198.5,427789.6
mc02168,Mill Race,"[""Mill Race""]",1,358253.1,95766.1
mc02169,new mill race,"[""new mill race""]",1,358513.3,421392.8
mc02170,old mill race,"[""old mill race""]",1,358544.9,421362.1
mc02171,Mill Stream,"[""Mill Stream""]",1,358671.5,427824.3
mc02172,Mill Race,"[""Mill Race""]",1,358776.2,220188.6
mc02173,Mill Stream,"[""Mill Stream""]",1,358785.3,122460.6
mc02174,mill stream,"[""mill stream""]",1,358911.8,85240.6
mc02175,Mill Ponds,"[""Mill Ponds""]",1,359004.6,107327.1
mc02176,Mill Stream,"[""Mill Stream""]",1,359025.7,415811.2
mc02177,Mill Race,"[""Mill Race""]",1,359057.8,542241.9
mc02178,Mill Race,"[""Mill Race""]",1,359109.7,264425.5
mc02179,Mill Race,"[""Mill Race""]",1,359198.7,300538.8
mc02180,Mill Race,"[""Mill Race""]",1,359214.6,394328.4
mc02181,Mill Pond,"[""Mill Pond""]",3,359420.8,371912.7
mc02182,Mill Pond,"[""Mill Pond""]",1,359476.8,385408.7
mc02183,Mill Pond,"[""Mill Pond""]",3,359503.0,200768.6
mc02184,Mill Race,"[""Mill Race""]",1,359758.3,230602.9
mc02185,Mill Race,"[""Mill Race""]",1,359847.0,418348.7
mc02186,Mill Race,"[""Mill Race""]",1,359941.0,200371.1
mc02187,Mill Pond,"[""Mill Pond""]",1,359968.9,175290.3
mc02188,Mill Pond,"[""Mill Pond""]",1,360094.3,221263.7
mc02189,Mill Lade,"[""Mill Lade""]",1,360098.4,175460.3
mc02190,Mill Race,"[""Mill Race""]",1,360147.9,542962.8
mc02191,Mill Stream,"[""Mill Stream""]",1,360254.1,121957.2
mc02192,Mill Race,"[""Mill Race""]",1,360283.2,534736.3
mc02193,Mill Pond,"[""Mill Pond""]",1,360322.3,467058.0
mc02194,Mill Race,"[""Mill Race""]",1,360382.9,537133.7
mc02195,Ash Mill Race,"[""Ash Mill Race""]",1,360461.8,472928.0
mc02196,Mill Race,"[""Mill Race""]",1,360515.1,472928.2
mc02197,Mill Pond,"[""Mill Pond""]",1,360522.4,106978.2
mc02198,Mill Pond,"[""Mill Pond""]",1,360558.8,380554.3
mc02199,Mill Pond,"[""Mill Pond""]",1,360565.2,477623.8
mc02200,Mill Race,"[""Mill Race""]",1,360887.6,412619.4
mc02201,Mill Race,"[""Mill Race""]",1,360930.0,125403.1
mc02202,Mill Ponds,"[""Mill Ponds""]",1,360933.7,106543.5
mc02203,mill race,"[""mill race""]",1,360964.6,234516.9
mc02204,Mill Stream,"[""Mill Stream""]",1,360998.9,444460.4
mc02205,Mill Pond,"[""Mill Pond""]",1,361067.4,305618.3
mc02206,Mill Pond,"[""Mill Pond""]",1,361140.4,441562.0
mc02207,Old Mill Race,"[""Old Mill Race""]",1,361197.3,250967.0
mc02208,Old Mill Pond,"[""Old Mill Pond""]",1,361303.8,250693.1
mc02209,Mill Stream,"[""Mill Stream""]",1,361362.5,475385.1
mc02210,Mill Race,"[""Mill Race""]",1,361389.4,271430.6
mc02211,Mill Stream,"[""Mill Stream""]",1,361402.8,387820.2
mc02212,Mill Race,"[""Mill Race""]",1,361438.8,387760.1
mc02213,Mill Stream,"[""Mill Stream""]",1,361447.1,121701.1
mc02214,Mill Race,"[""Mill Race""]",1,361528.3,273113.6
mc02215,Mill Race,"[""Mill Race""]",1,361549.0,249751.8
mc02216,Mill Race,"[""Mill Race""]",1,361603.7,541637.5
mc02217,Mill Race,"[""Mill Race""]",1,361632.6,420627.4
mc02218,Mill Race,"[""Mill Race""]",1,361670.3,528334.5
mc02219,Mill Race,"[""Mill Race""]",1,361725.1,206603.6
mc02220,Mill Pond,"[""Mill Pond""]",5,361737.9,443789.8
mc02221,Mill Pond,"[""Mill Pond""]",1,361779.3,419146.9
mc02222,Mill Race,"[""Mill Race""]",1,361790.2,270320.4
mc02223,Mill Race,"[""Mill Race""]",1,361792.4,520646.8
mc02224,Old Mill Race,"[""Old Mill Race""]",1,361849.0,279901.5
mc02225,Mill Pond,"[""Mill Pond""]",1,361881.8,386328.1
mc02226,Mill Pond,"[""Mill Pond""]",1,361882.1,297546.7
mc02227,Mill Race,"[""Mill Race""]",1,361982.7,94968.4
mc02228,Mill Stream,"[""Mill Stream""]",1,362008.4,428926.0
mc02229,Old Mill Pond,"[""Old Mill Pond""]",1,362019.2,419188.8
mc02230,Mill Pond,"[""Mill Pond""]",1,362039.6,306367.7
mc02231,Mill race,"[""Mill race""]",1,362086.9,404730.8
mc02232,Mill Pond,"[""Mill Pond""]",1,362151.4,246714.3
mc02233,Mill Stream,"[""Mill Stream""]",2,362176.3,266146.1
mc02234,Mill Stream,"[""Mill Stream""]",1,362247.5,467602.3
mc02235,Mill Ponds,"[""Mill Ponds""]",1,362349.1,90265.5
mc02236,Mill Pond,"[""Mill Pond""]",1,362384.6,234420.3
mc02237,Mill Race,"[""Mill Race""]",1,362402.2,289583.2
mc02238,Mill Race,"[""Mill Race""]",1,362496.6,506465.7
mc02239,Mill Pond,"[""Mill Pond""]",1,362541.9,287018.3
mc02240,Mill Race,"[""Mill Race""]",1,362549.2,516719.0
mc02241,Mill Race,"[""Mill Race""]",1,362619.1,221674.9
mc02242,Mill Ponds,"[""Mill Ponds""]",1,362631.1,143538.6
mc02243,Mill Race,"[""Mill Race""]",1,362687.3,426868.4
mc02244,Mill Stream,"[""Mill Stream""]",2,362706.2,426659.2
mc02245,Mill Race,"[""Mill Race""]",1,362750.4,293140.2
mc02246,Mill Pond,"[""Mill Pond""]",1,362763.9,220994.1
mc02247,Mill Race,"[""Mill Race""]",1,362789.0,256852.9
mc02248,Mill Pond,"[""Mill Pond""]",1,362813.0,293381.9
mc02249,Mill Pond,"[""Mill Pond""]",1,362845.5,335558.7
mc02250,Mill Race,"[""Mill Race""]",1,362945.9,300712.2
mc02251,Mill Race,"[""Mill Race""]",1,363126.5,534375.2
mc02252,Mill Pond,"[""Mill Pond""]",1,363134.6,377596.5
mc02253,Mill Race,"[""Mill Race""]",1,363332.7,99224.9
mc02254,Mill Lade,"[""Mill Lade""]",1,363544.4,363176.8
mc02255,Mill Race,"[""Mill Race""]",1,363691.5,525345.7
mc02256,Mill Race,"[""Mill Race""]",1,363693.4,281103.3
mc02257,Mill Race,"[""Mill Race""]",1,363694.8,506492.9
mc02258,Old Mill Stream,"[""Old Mill Stream""]",1,363724.5,444415.5
mc02259,Mill Pond,"[""Mill Pond""]",1,363748.2,281331.1
mc02260,Mill Race,"[""Mill Race""]",1,363857.8,303632.2
mc02261,Mill Race,"[""Mill Race""]",1,363937.0,285922.3
mc02262,Mill Pond,"[""Mill Pond""]",2,364012.5,137914.0
mc02263,Mill Ponds,"[""Mill Ponds""]",1,364098.4,303861.5
mc02264,Mill Race (Disused),"[""Mill Race (Disused)""]",2,364109.3,254913.5
mc02265,Mill Pond,"[""Mill Pond""]",1,364327.8,191066.1
mc02266,Mill Race,"[""Mill Race""]",1,364418.7,523378.3
mc02267,Mill Pond,"[""Mill Pond""]",1,364438.2,168872.4
mc02268,mill stream,"[""mill stream""]",1,364461.5,424607.1
mc02269,Old Mill Stream,"[""Old Mill Stream""]",1,364597.3,477143.1
mc02270,Mill Pond,"[""Mill Pond""]",1,364666.9,376185.7
mc02271,Mill Pond,"[""Mill Pond""]",1,364739.0,237623.7
mc02272,Mill Race,"[""Mill Race""]",1,364772.4,295736.0
mc02273,Mill Race,"[""Mill Race""]",1,365019.4,469205.7
mc02274,Mill Race,"[""Mill Race""]",1,365262.7,255502.9
mc02275,Mill Pond,"[""Mill Pond""]",1,365295.3,314962.0
mc02276,mill pond,"[""mill pond""]",1,365438.8,255194.6
mc02277,Mill Race,"[""Mill Race""]",1,365447.4,253490.3
mc02278,Mill Pond,"[""Mill Pond""]",1,365477.0,342784.5
mc02279,Mill Race,"[""Mill Race""]",1,365529.8,271324.7
mc02280,Old Mill Race,"[""Old Mill Race""]",1,365620.8,234016.0
mc02281,Mill Pond,"[""Mill Pond""]",1,365730.6,408826.1
mc02282,Mill Pond,"[""Mill Pond""]",1,365948.1,436848.9
mc02283,Mill Race,"[""Mill Race""]",1,365972.8,349707.6
mc02284,Mill Race,"[""Mill Race""]",1,366001.1,102283.8
mc02285,Mill Race,"[""Mill Race""]",1,366136.5,491559.5
mc02286,Mill Pond,"[""Mill Pond""]",1,366174.9,224055.1
mc02287,Old Mill Race,"[""Old Mill Race""]",1,366176.0,521650.3
mc02288,Mill Pond,"[""Mill Pond""]",1,366268.0,103341.8
mc02289,Mill Pond,"[""Mill Pond""]",1,366271.0,210599.0
mc02290,Mill Pond,"[""Mill Pond""]",1,366425.8,206672.8
mc02291,mill pond,"[""mill pond""]",1,366448.9,170775.1
mc02292,Mill Race,"[""Mill Race""]",2,366458.9,248038.7
